iso2,year,v2x_corr,bci_bci,cc_rev,continent
CM,2009,0.933,68.081558,0.7007252,Africa
CM,2010,0.933,65.968246,0.7122094,Africa
CM,2011,0.93,64.833351,0.7290898,Africa
CM,2012,0.934,65.284386,0.752265,Africa
CM,2013,0.943,66.134491,0.7410502,Africa
CM,2014,0.943,64.45385,0.7328008,Africa
CM,2015,0.943,64.472588,0.7148986,Africa
CM,2016,0.956,64.931,0.7308884,Africa
CM,2017,0.927,64.998367,0.7398646,Africa
TD,1996,0.969,70.638138,0.7760848,Africa
TD,1997,0.969,70.852165,,Africa
TD,1998,0.969,71.07019,0.7515052,Africa
TD,1999,0.969,71.285675,,Africa
TD,2000,0.969,71.497322,0.7212956,Africa
TD,2001,0.969,71.714508,,Africa
TD,2002,0.969,71.937248,0.7295178,Africa
TD,2003,0.969,72.15416,0.774872,Africa
TD,2004,0.969,72.372498,0.7760856,Africa
TD,2005,0.969,72.610977,0.8013508,Africa
TD,2006,0.969,72.845184,0.7703698,Africa
TD,2007,0.97,73.496742,0.7766146,Africa
TD,2008,0.97,73.928177,0.8045886,Africa
TD,2009,0.971,72.004189,0.780441,Africa
TD,2010,0.97,69.994125,0.7762108,Africa
TD,2011,0.971,69.440346,0.7657638,Africa
TD,2012,0.971,69.3312,0.7627436,Africa
TD,2013,0.973,71.500328,0.7702544,Africa
TD,2014,0.974,71.966179,0.763138,Africa
TD,2015,0.974,72.926643,0.7727934,Africa
TD,2016,0.974,74.098412,0.7975758,Africa
TD,2017,0.96,73.992729,0.7864714,Africa
CN,1990,0.504,50.029217,,Asia
CN,1991,0.504,50.046028,,Asia
CN,1992,0.513,50.056091,,Asia
CN,1993,0.542,50.05864,,Asia
CN,1994,0.555,50.078728,,Asia
CN,1995,0.555,50.093864,,Asia
CN,1996,0.555,50.120628,0.5542379,Asia
CN,1997,0.555,50.151543,,Asia
CN,1998,0.555,50.17561,0.5536224,Asia
CN,1999,0.555,50.19445,,Asia
CN,2000,0.546,50.218449,0.54365774,Asia
CN,2001,0.546,50.224194,,Asia
CN,2002,0.546,50.202599,0.60364928,Asia
CN,2003,0.546,50.193611,0.5718908,Asia
CN,2004,0.546,50.180168,0.61193884,Asia
CN,2005,0.526,50.1656,0.62174676,Asia
CN,2006,0.525,50.184952,0.60291628,Asia
CN,2007,0.525,50.09145,0.6179295,Asia
CN,2008,0.524,49.173218,0.60405902,Asia
CN,2009,0.524,48.25333,0.60298764,Asia
CN,2010,0.525,47.116119,0.61232858,Asia
CN,2011,0.526,47.676022,0.6014227,Asia
CN,2012,0.511,47.976479,0.58714016,Asia
CN,2013,0.482,47.10743,0.57167044,Asia
CN,2014,0.478,46.56942,0.56801382,Asia
CN,2015,0.476,45.711784,0.55642146,Asia
CN,2016,0.472,44.210701,0.55081188,Asia
CN,2017,0.455,43.283276,0.55398728,Asia
CD,1990,0.841,62.807667,,Africa
CD,1991,0.841,62.924587,,Africa
CD,1992,0.915,63.053783,,Africa
CD,1993,0.915,63.16927,,Africa
CD,1994,0.915,63.288567,,Africa
CD,1995,0.915,63.396626,,Africa
CD,1996,0.915,63.518196,0.8295704,Africa
CD,1997,0.911,63.633282,,Africa
CD,1998,0.925,63.749516,0.8445852,Africa
CD,1999,0.925,63.866383,,Africa
CD,2000,0.931,63.969124,0.8097998,Africa
CD,2001,0.931,64.075256,,Africa
CD,2002,0.931,64.172546,0.7584708,Africa
CD,2003,0.916,64.274055,0.78084,Africa
CD,2004,0.931,64.377235,0.7908576,Africa
CD,2005,0.931,64.478035,0.7836556,Africa
CD,2006,0.918,64.580971,0.8050486,Africa
CD,2007,0.918,64.670944,0.7714008,Africa
CD,2008,0.918,64.751816,0.7488638,Africa
CD,2009,0.915,64.84761,0.777836,Africa
CD,2010,0.919,64.940102,0.7875842,Africa
CD,2011,0.919,65.022598,0.7855026,Africa
CD,2012,0.914,65.082024,0.7624538,Africa
CD,2013,0.929,65.147278,0.7636386,Africa
CD,2014,0.936,65.194176,0.7601998,Africa
CD,2015,0.943,65.249847,0.757053,Africa
CD,2016,0.943,65.294708,0.7674646,Africa
CD,2017,0.951,65.320824,0.783624,Africa
CG,1990,0.917,61.36076,,Africa
CG,1991,0.715,61.504063,,Africa
CG,1992,0.68,61.659908,,Africa
CG,1993,0.666,61.81443,,Africa
CG,1994,0.666,61.957729,,Africa
CG,1995,0.666,62.125046,,Africa
CG,1996,0.666,62.271606,0.67214806,Africa
CG,1997,0.836,62.411903,,Africa
CG,1998,0.86,62.562687,0.7541464,Africa
CG,1999,0.86,62.692368,,Africa
CG,2000,0.86,62.848202,0.7243696,Africa
CG,2001,0.86,63.005821,,Africa
CG,2002,0.86,63.1502,0.69891488,Africa
CG,2003,0.86,63.324127,0.7020576,Africa
CG,2004,0.86,63.485695,0.68559632,Africa
CG,2005,0.86,63.642719,0.7089668,Africa
CG,2006,0.86,63.773796,0.720442,Africa
CG,2007,0.86,64.152451,0.7293282,Africa
CG,2008,0.86,64.469795,0.735135,Africa
CG,2009,0.861,64.740479,0.739136,Africa
CG,2010,0.859,64.979195,0.729327,Africa
CG,2011,0.859,65.189919,0.723834,Africa
CG,2012,0.859,65.375496,0.7422546,Africa
CG,2013,0.824,65.528786,0.7307854,Africa
CG,2014,0.824,65.65873,0.7357574,Africa
CG,2015,0.824,65.774139,0.7392078,Africa
CG,2016,0.824,65.85186,0.7373956,Africa
CG,2017,0.831,65.86274,0.766122,Africa
DJ,1996,0.756,49.771278,0.64399626,Africa
DJ,1997,0.76,49.767029,,Africa
DJ,1998,0.76,49.783947,0.65594854,Africa
DJ,1999,0.76,49.791763,,Africa
DJ,2000,0.754,49.783901,0.68927728,Africa
DJ,2001,0.754,49.787865,,Africa
DJ,2002,0.754,49.798313,0.64787,Africa
DJ,2003,0.754,49.778625,0.6649569,Africa
DJ,2004,0.754,49.75536,0.61670856,Africa
DJ,2005,0.754,49.724174,0.64208482,Africa
DJ,2006,0.754,49.673187,0.63245942,Africa
DJ,2007,0.754,49.587746,0.60876986,Africa
DJ,2008,0.754,49.508904,0.56559594,Africa
DJ,2009,0.754,49.430054,0.57361528,Africa
DJ,2010,0.754,49.350185,0.58089306,Africa
DJ,2011,0.754,49.251556,0.58200568,Africa
DJ,2012,0.754,49.164349,0.59247348,Africa
DJ,2013,0.753,49.066708,0.60841638,Africa
DJ,2014,0.753,48.943951,0.61987558,Africa
DJ,2015,0.753,49.25547,0.63152524,Africa
DJ,2016,0.753,49.465073,0.63069604,Africa
DJ,2017,0.762,49.505985,0.62814342,Africa
DO,1990,0.875,62.971954,,Americas
DO,1991,0.875,63.108761,,Americas
DO,1992,0.875,63.239719,,Americas
DO,1993,0.875,63.378963,,Americas
DO,1994,0.875,63.512676,,Americas
DO,1995,0.875,63.669037,,Americas
DO,1996,0.877,63.810654,0.58459908,Americas
DO,1997,0.848,63.946526,,Americas
DO,1998,0.848,64.104378,0.64012932,Americas
DO,1999,0.848,64.248695,,Americas
DO,2000,0.846,64.394592,0.6442817,Americas
DO,2001,0.846,64.550903,,Americas
DO,2002,0.846,64.694969,0.59521512,Americas
DO,2003,0.846,64.847305,0.6406092,Americas
DO,2004,0.846,64.99398,0.61703996,Americas
DO,2005,0.846,65.157471,0.6380352,Americas
DO,2006,0.846,65.359062,0.64019108,Americas
DO,2007,0.846,65.685944,0.6495348,Americas
DO,2008,0.846,66.241661,0.64519306,Americas
DO,2009,0.846,66.371017,0.65561332,Americas
DO,2010,0.847,65.847633,0.66872602,Americas
DO,2011,0.846,66.040749,0.66241948,Americas
DO,2012,0.846,65.553673,0.67199196,Americas
DO,2013,0.842,64.75042,0.67491714,Americas
DO,2014,0.842,63.951145,0.66322052,Americas
DO,2015,0.824,63.964924,0.66368922,Americas
DO,2016,0.822,64.245651,0.65127522,Americas
DO,2017,0.847,64.988312,0.64778266,Americas
ER,1996,0.375,49.548637,0.39886294,Africa
ER,1997,0.375,49.583641,,Africa
ER,1998,0.375,49.61842,0.33868616,Africa
ER,1999,0.375,49.683254,,Africa
ER,2000,0.375,49.730026,0.36218436,Africa
ER,2001,0.467,49.82148,,Africa
ER,2002,0.634,49.920849,0.50613524,Africa
ER,2003,0.702,50.027416,0.52670582,Africa
ER,2004,0.702,50.179806,0.54498364,Africa
ER,2005,0.702,50.388134,0.57134812,Africa
ER,2006,0.702,50.632885,0.56902512,Africa
ER,2007,0.702,51.132271,0.5877837,Africa
ER,2008,0.702,51.763947,0.57860986,Africa
ER,2009,0.702,52.519108,0.59884338,Africa
ER,2010,0.701,53.38818,0.61187706,Africa
ER,2011,0.691,54.317444,0.62584026,Africa
ER,2012,0.701,55.371159,0.65508786,Africa
ER,2013,0.726,56.499481,0.68035838,Africa
ER,2014,0.725,57.672562,0.6782571,Africa
ER,2015,0.725,58.795818,0.7602286,Africa
ER,2016,0.715,59.437981,0.761342,Africa
ER,2017,0.692,59.666794,0.740574,Africa
GA,1990,0.872,53.867687,,Africa
GA,1991,0.882,53.924103,,Africa
GA,1992,0.882,53.988079,,Africa
GA,1993,0.882,54.047665,,Africa
GA,1994,0.882,54.088772,,Africa
GA,1995,0.882,54.138336,,Africa
GA,1996,0.882,54.172974,0.7204754,Africa
GA,1997,0.882,54.211971,,Africa
GA,1998,0.882,54.257156,0.69244466,Africa
GA,1999,0.882,54.298615,,Africa
GA,2000,0.882,54.331394,0.64230344,Africa
GA,2001,0.882,54.367287,,Africa
GA,2002,0.882,54.409554,0.61814814,Africa
GA,2003,0.882,54.447701,0.62639816,Africa
GA,2004,0.882,54.47422,0.66931152,Africa
GA,2005,0.882,54.498524,0.63421258,Africa
GA,2006,0.882,54.539524,0.69455106,Africa
GA,2007,0.882,54.567326,0.7126472,Africa
GA,2008,0.882,54.585796,0.7157926,Africa
GA,2009,0.882,54.611237,0.7006048,Africa
GA,2010,0.873,54.603333,0.67343316,Africa
GA,2011,0.873,54.618969,0.67772896,Africa
GA,2012,0.885,54.619907,0.63996224,Africa
GA,2013,0.771,54.586426,0.6315515,Africa
GA,2014,0.771,54.539429,0.63832486,Africa
GA,2015,0.771,54.984909,0.6428329,Africa
GA,2016,0.771,55.224617,0.65066226,Africa
GA,2017,0.811,55.409061,0.66322282,Africa
GM,1990,0.372,48.402828,,Africa
GM,1991,0.372,48.400429,,Africa
GM,1992,0.372,48.393124,,Africa
GM,1993,0.372,48.400314,,Africa
GM,1994,0.409,48.403126,,Africa
GM,1995,0.547,48.428001,,Africa
GM,1996,0.678,48.441715,0.57483904,Africa
GM,1997,0.612,48.443092,,Africa
GM,1998,0.612,48.444786,0.5894113,Africa
GM,1999,0.612,48.440857,,Africa
GM,2000,0.621,48.45528,0.5774492,Africa
GM,2001,0.621,48.460243,,Africa
GM,2002,0.621,48.459927,0.5881833,Africa
GM,2003,0.621,48.467735,0.5574861,Africa
GM,2004,0.621,48.466618,0.62226096,Africa
GM,2005,0.621,48.460621,0.6411729,Africa
GM,2006,0.621,48.441082,0.64437278,Africa
GM,2007,0.621,45.71151,0.6456962,Africa
GM,2008,0.621,42.677052,0.64764548,Africa
GM,2009,0.621,40.54546,0.61472446,Africa
GM,2010,0.62,39.177322,0.61890966,Africa
GM,2011,0.62,38.44717,0.60180814,Africa
GM,2012,0.62,39.381725,0.6289238,Africa
GM,2013,0.639,41.311909,0.63928568,Africa
GM,2014,0.639,42.237637,0.63876596,Africa
GM,2015,0.639,42.664181,0.65404496,Africa
GM,2016,0.621,43.246075,0.66240896,Africa
GM,2017,0.248,43.190594,0.62584786,Africa
GE,1996,0.93,43.915928,0.8054528,Asia
GE,1997,0.92,43.879642,,Asia
GE,1998,0.917,43.825184,0.69257106,Asia
GE,1999,0.913,43.777363,,Asia
GE,2000,0.904,43.685024,0.7016346,Asia
GE,2001,0.904,43.585785,,Asia
GE,2002,0.904,43.496029,0.746793,Asia
GE,2003,0.904,43.357136,0.63919784,Asia
GE,2004,0.257,43.202717,0.59374312,Asia
GE,2005,0.185,42.987892,0.54308628,Asia
GE,2006,0.161,42.665073,0.49112068,Asia
GE,2007,0.146,41.826214,0.52691174,Asia
GE,2008,0.126,40.555496,0.5216786,Asia
GE,2009,0.122,39.09108,0.5247969,Asia
GE,2010,0.135,36.254459,0.4984086,Asia
GE,2011,0.136,33.067413,0.47632728,Asia
GE,2012,0.114,30.65126,0.41974628,Asia
GE,2013,0.109,29.643948,0.40615302,Asia
GE,2014,0.117,29.330519,0.34281984,Asia
GE,2015,0.121,29.168945,0.36407716,Asia
GE,2016,0.154,29.724985,0.36292932,Asia
GE,2017,0.155,30.463533,0.35109456,Asia
GW,1990,0.66,66.259041,,Africa
GW,1991,0.66,66.419022,,Africa
GW,1992,0.72,66.612465,,Africa
GW,1993,0.74,66.799492,,Africa
GW,1994,0.87,66.990547,,Africa
GW,1995,0.87,67.168396,,Africa
GW,1996,0.87,67.361694,0.738931,Africa
GW,1997,0.87,67.572845,,Africa
GW,1998,0.866,67.796165,0.742674,Africa
GW,1999,0.866,68.00779,,Africa
GW,2000,0.881,68.230377,0.7207766,Africa
GW,2001,0.881,68.560661,,Africa
GW,2002,0.929,68.890923,0.7022088,Africa
GW,2003,0.932,69.232338,0.7297314,Africa
GW,2004,0.9,69.59684,0.7430198,Africa
GW,2005,0.9,69.946548,0.7305444,Africa
GW,2006,0.905,70.266556,0.717565,Africa
GW,2007,0.902,70.667564,0.738198,Africa
GW,2008,0.892,71.080284,0.7361742,Africa
GW,2009,0.898,71.508743,0.7391916,Africa
GW,2010,0.898,72.018883,0.7310828,Africa
GW,2011,0.9,72.617325,0.7312484,Africa
GW,2012,0.904,73.299988,0.7557878,Africa
GW,2013,0.877,73.911308,0.7651176,Africa
GW,2014,0.857,74.385979,0.8076928,Africa
GW,2015,0.857,74.659149,0.7965186,Africa
GW,2016,0.875,74.889641,0.8104598,Africa
GW,2017,0.876,74.96299,0.812565,Africa
JM,1990,0.166,52.58041,,Americas
JM,1991,0.166,52.621143,,Americas
JM,1992,0.166,52.664288,,Americas
JM,1993,0.166,52.708328,,Americas
JM,1994,0.166,52.745403,,Americas
JM,1995,0.166,52.778858,,Americas
JM,1996,0.166,52.813393,0.46258772,Americas
JM,1997,0.166,52.843243,,Americas
JM,1998,0.166,52.878513,0.4774842,Americas
JM,1999,0.166,52.915386,,Americas
JM,2000,0.166,52.962566,0.49477838,Americas
JM,2001,0.166,53.003567,,Americas
JM,2002,0.166,53.038673,0.591771,Americas
JM,2003,0.161,53.061157,0.57676172,Americas
JM,2004,0.161,53.097336,0.56957636,Americas
JM,2005,0.161,53.128166,0.5612707,Americas
JM,2006,0.161,53.210327,0.5513644,Americas
JM,2007,0.161,53.405453,0.55953768,Americas
JM,2008,0.161,53.261456,0.55911808,Americas
JM,2009,0.16,52.078812,0.55695682,Americas
JM,2010,0.16,50.088921,0.546265,Americas
JM,2011,0.16,49.276909,0.53248896,Americas
JM,2012,0.16,49.789433,0.55155654,Americas
JM,2013,0.13,50.445194,0.55507516,Americas
JM,2014,0.128,50.642891,0.5598043,Americas
JM,2015,0.127,50.233978,0.54632102,Americas
JM,2016,0.127,49.158947,0.53181232,Americas
JM,2017,0.13,48.748398,0.53450168,Americas
KZ,1996,0.833,53.924465,0.726564,Asia
KZ,1997,0.833,53.98941,,Asia
KZ,1998,0.833,54.035191,0.7035558,Asia
KZ,1999,0.833,54.091259,,Asia
KZ,2000,0.833,54.125076,0.7247936,Asia
KZ,2001,0.833,54.148251,,Asia
KZ,2002,0.848,54.169235,0.7222004,Asia
KZ,2003,0.848,54.188633,0.7052716,Asia
KZ,2004,0.848,54.199005,0.7191922,Asia
KZ,2005,0.848,54.203281,0.7028238,Asia
KZ,2006,0.848,54.229286,0.69842036,Asia
KZ,2007,0.854,54.51733,0.69801394,Asia
KZ,2008,0.851,55.14394,0.69565782,Asia
KZ,2009,0.851,56.150715,0.6866247,Asia
KZ,2010,0.851,57.203091,0.6995713,Asia
KZ,2011,0.851,57.114674,0.6982979,Asia
KZ,2012,0.851,55.088051,0.68382704,Asia
KZ,2013,0.851,53.510727,0.68579968,Asia
KZ,2014,0.851,52.060764,0.6660886,Asia
KZ,2015,0.851,50.739441,0.67052832,Asia
KZ,2016,0.856,50.094669,0.66334342,Asia
KZ,2017,0.87,50.460907,0.66419776,Asia
KG,1996,0.892,62.554344,0.69878468,Asia
KG,1997,0.895,62.693768,,Asia
KG,1998,0.895,62.832382,0.6682247,Asia
KG,1999,0.895,62.973663,,Asia
KG,2000,0.905,63.119614,0.68062502,Asia
KG,2001,0.903,63.263905,,Asia
KG,2002,0.915,63.383495,0.69799994,Asia
KG,2003,0.914,63.503532,0.69672672,Asia
KG,2004,0.914,63.601505,0.7209692,Asia
KG,2005,0.939,63.697926,0.7506772,Asia
KG,2006,0.939,63.795601,0.763579,Asia
KG,2007,0.937,64.022453,0.763998,Asia
KG,2008,0.937,64.479721,0.7444898,Asia
KG,2009,0.937,65.557236,0.7611776,Asia
KG,2010,0.91,66.876152,0.734646,Asia
KG,2011,0.862,68.431992,0.7437674,Asia
KG,2012,0.865,68.351692,0.7299174,Asia
KG,2013,0.838,67.257385,0.7325764,Asia
KG,2014,0.838,65.00856,0.7255888,Asia
KG,2015,0.877,62.839424,0.7299428,Asia
KG,2016,0.881,61.298313,0.7158614,Asia
KG,2017,0.863,60.56424,0.7108044,Asia
LA,1996,0.79,51.123898,0.64456678,Asia
LA,1997,0.788,51.148502,,Asia
LA,1998,0.788,51.159943,0.62066658,Asia
LA,1999,0.798,51.196323,,Asia
LA,2000,0.813,51.217613,0.67719496,Asia
LA,2001,0.813,51.245838,,Asia
LA,2002,0.813,51.274918,0.7303556,Asia
LA,2003,0.813,51.292854,0.7364152,Asia
LA,2004,0.813,51.311581,0.7473082,Asia
LA,2005,0.813,51.326496,0.7604964,Asia
LA,2006,0.813,51.351055,0.7629188,Asia
LA,2007,0.813,51.339439,0.753955,Asia
LA,2008,0.813,51.337494,0.7394038,Asia
LA,2009,0.813,51.322891,0.7477382,Asia
LA,2010,0.818,51.300068,0.7386936,Asia
LA,2011,0.818,51.264671,0.7354266,Asia
LA,2012,0.818,51.237072,0.7038712,Asia
LA,2013,0.863,51.204502,0.68678198,Asia
LA,2014,0.862,51.190468,0.66981036,Asia
LA,2015,0.863,50.541515,0.68232018,Asia
LA,2016,0.862,48.502163,0.69048938,Asia
LA,2017,0.833,46.999062,0.68718624,Asia
LY,1990,0.85,56.362957,,Africa
LY,1991,0.85,56.434082,,Africa
LY,1992,0.85,56.528381,,Africa
LY,1993,0.85,56.608768,,Africa
LY,1994,0.85,56.689648,,Africa
LY,1995,0.85,56.7617,,Africa
LY,1996,0.85,56.831203,0.6743874,Africa
LY,1997,0.85,56.906445,,Africa
LY,1998,0.85,56.973026,0.68141518,Africa
LY,1999,0.85,57.055737,,Africa
LY,2000,0.85,57.136124,0.67346466,Africa
LY,2001,0.85,57.221748,,Africa
LY,2002,0.85,57.307251,0.6900613,Africa
LY,2003,0.85,57.392376,0.67694168,Africa
LY,2004,0.85,57.477062,0.68165934,Africa
LY,2005,0.85,57.554241,0.69249202,Africa
LY,2006,0.85,57.622364,0.7168134,Africa
LY,2007,0.85,57.687096,0.7091576,Africa
LY,2008,0.85,57.737122,0.69063028,Africa
LY,2009,0.85,58.398762,0.7415992,Africa
LY,2010,0.853,60.096977,0.7576536,Africa
LY,2011,0.833,58.877911,0.760394,Africa
LY,2012,0.773,57.558891,0.7727536,Africa
LY,2013,0.788,59.158875,0.7963586,Africa
LY,2014,0.805,62.237213,0.8129956,Africa
LY,2015,0.777,62.594215,0.8233862,Africa
LY,2016,0.799,62.808834,0.8253372,Africa
LY,2017,0.78,62.882607,0.8183014,Africa
MG,1990,0.798,57.102863,,Africa
MG,1991,0.782,57.182644,,Africa
MG,1992,0.684,57.262379,,Africa
MG,1993,0.757,57.339432,,Africa
MG,1994,0.757,57.443649,,Africa
MG,1995,0.757,57.51672,,Africa
MG,1996,0.757,57.605865,0.57421878,Africa
MG,1997,0.838,57.680588,,Africa
MG,1998,0.867,57.788898,0.65872476,Africa
MG,1999,0.867,57.873077,,Africa
MG,2000,0.868,57.974106,0.59013466,Africa
MG,2001,0.868,58.07513,,Africa
MG,2002,0.829,58.169441,0.53695,Africa
MG,2003,0.819,58.264385,0.5392607,Africa
MG,2004,0.819,58.376301,0.55602232,Africa
MG,2005,0.819,58.48621,0.51465682,Africa
MG,2006,0.819,58.596146,0.53716476,Africa
MG,2007,0.819,58.617313,0.53804526,Africa
MG,2008,0.819,58.592182,0.5532383,Africa
MG,2009,0.911,58.929943,0.5678134,Africa
MG,2010,0.932,59.272827,0.58573728,Africa
MG,2011,0.932,60.118935,0.59586786,Africa
MG,2012,0.932,61.161518,0.63302794,Africa
MG,2013,0.896,62.733654,0.65079236,Africa
MG,2014,0.868,62.648872,0.6680817,Africa
MG,2015,0.868,62.768684,0.6702596,Africa
MG,2016,0.868,63.556808,0.68146058,Africa
MG,2017,0.865,64.519135,0.7101908,Africa
MD,1996,0.748,55.503536,0.5874853,Europe
MD,1997,0.748,55.565109,,Europe
MD,1998,0.743,55.644768,0.58459828,Europe
MD,1999,0.743,55.715881,,Europe
MD,2000,0.743,55.768234,0.6313308,Europe
MD,2001,0.794,55.829731,,Europe
MD,2002,0.796,55.882153,0.68903994,Europe
MD,2003,0.796,55.922703,0.66947856,Europe
MD,2004,0.796,55.956112,0.6966459,Europe
MD,2005,0.784,55.95911,0.6336985,Europe
MD,2006,0.784,56.099991,0.62842696,Europe
MD,2007,0.784,56.494484,0.63189198,Europe
MD,2008,0.784,57.124977,0.6262846,Europe
MD,2009,0.744,57.958641,0.63983212,Europe
MD,2010,0.698,58.902771,0.63462188,Europe
MD,2011,0.698,59.600746,0.6240437,Europe
MD,2012,0.684,60.507759,0.6227494,Europe
MD,2013,0.726,61.851372,0.65092802,Europe
MD,2014,0.723,62.79454,0.67012352,Europe
MD,2015,0.803,62.845139,0.68225046,Europe
MD,2016,0.827,62.676273,0.69033788,Europe
MD,2017,0.769,62.443024,0.65972534,Europe
NA,1990,0.2,45.050865,,Africa
NA,1991,0.18,45.010593,,Africa
NA,1992,0.18,44.969112,,Africa
NA,1993,0.18,44.91819,,Africa
NA,1994,0.18,44.893787,,Africa
NA,1995,0.18,44.867825,,Africa
NA,1996,0.18,44.83263,0.33824534,Africa
NA,1997,0.18,44.78841,,Africa
NA,1998,0.18,44.754677,0.36168746,Africa
NA,1999,0.18,44.742493,,Africa
NA,2000,0.18,44.716366,0.38454184,Africa
NA,2001,0.18,44.692745,,Africa
NA,2002,0.18,44.665161,0.47718688,Africa
NA,2003,0.18,44.634983,0.45250138,Africa
NA,2004,0.18,44.605583,0.46827514,Africa
NA,2005,0.18,44.582916,0.4604982,Africa
NA,2006,0.18,44.565933,0.45139932,Africa
NA,2007,0.18,44.135612,0.43609756,Africa
NA,2008,0.18,43.091461,0.37849836,Africa
NA,2009,0.18,41.839058,0.44099778,Africa
NA,2010,0.18,41.501671,0.43250092,Africa
NA,2011,0.18,43.951382,0.43873422,Africa
NA,2012,0.18,46.999954,0.43179348,Africa
NA,2013,0.142,47.825706,0.43470192,Africa
NA,2014,0.142,47.85746,0.44229404,Africa
NA,2015,0.145,47.344425,0.43613232,Africa
NA,2016,0.145,46.260296,0.4334349,Africa
NA,2017,0.151,45.981503,0.43586514,Africa
RW,1996,0.682,29.53817,0.649028,Africa
RW,1997,0.68,29.328541,,Africa
RW,1998,0.68,29.129341,0.6439111,Africa
RW,1999,0.68,28.932764,,Africa
RW,2000,0.659,28.730778,0.6205669,Africa
RW,2001,0.546,28.538694,,Africa
RW,2002,0.542,28.331263,0.5837103,Africa
RW,2003,0.542,28.113976,0.59327688,Africa
RW,2004,0.542,27.916506,0.58812574,Africa
RW,2005,0.542,27.712509,0.62359112,Africa
RW,2006,0.539,27.491785,0.54161632,Africa
RW,2007,0.536,27.282166,0.50025474,Africa
RW,2008,0.536,27.064842,0.48074616,Africa
RW,2009,0.536,26.832989,0.48201448,Africa
RW,2010,0.53,26.59827,0.42927142,Africa
RW,2011,0.53,26.585768,0.42848054,Africa
RW,2012,0.53,27.073322,0.3884095,Africa
RW,2013,0.336,25.872248,0.37440702,Africa
RW,2014,0.331,25.382427,0.34750332,Africa
RW,2015,0.331,24.064413,0.37285754,Africa
RW,2016,0.348,22.9846,0.37117568,Africa
RW,2017,0.318,22.871956,0.37339408,Africa
SO,1990,0.657,69.766251,,Africa
SO,1991,0.62,70.088211,,Africa
SO,1992,0.953,70.410606,,Africa
SO,1993,0.953,70.74321,,Africa
SO,1994,0.953,71.067688,,Africa
SO,1995,0.953,71.387062,,Africa
SO,1996,0.953,71.69854,0.7547664,Africa
SO,1997,0.953,71.985596,,Africa
SO,1998,0.953,72.275696,0.7806676,Africa
SO,1999,0.953,72.545395,,Africa
SO,2000,0.944,72.816254,0.813742,Africa
SO,2001,0.937,73.067223,,Africa
SO,2002,0.936,73.309296,0.7081566,Africa
SO,2003,0.936,73.537659,0.8130556,Africa
SO,2004,0.949,73.774055,0.8574414,Africa
SO,2005,0.946,73.948341,0.8366654,Africa
SO,2006,0.942,74.08239,0.846155,Africa
SO,2007,0.942,74.124237,0.85197,Africa
SO,2008,0.941,74.093033,0.8737428,Africa
SO,2009,0.942,73.964355,0.8430572,Africa
SO,2010,0.941,73.807892,0.8478492,Africa
SO,2011,0.942,73.617058,0.8412284,Africa
SO,2012,0.942,73.456581,0.8183296,Africa
SO,2013,0.913,73.40686,0.8161414,Africa
SO,2014,0.908,73.400192,0.8319526,Africa
SO,2015,0.909,73.198982,0.8230326,Africa
SO,2016,0.933,72.984863,0.8402574,Africa
SO,2017,0.91,72.791504,0.8432676,Africa
LK,1990,0.42,48.780407,,Asia
LK,1991,0.42,48.77906,,Asia
LK,1992,0.42,48.780659,,Asia
LK,1993,0.42,48.761116,,Asia
LK,1994,0.442,48.759155,,Asia
LK,1995,0.442,48.751896,,Asia
LK,1996,0.442,48.741268,0.51130786,Asia
LK,1997,0.442,48.732723,,Asia
LK,1998,0.442,48.741268,0.52953118,Asia
LK,1999,0.442,48.74176,,Asia
LK,2000,0.442,48.745049,0.53659972,Asia
LK,2001,0.43,48.745304,,Asia
LK,2002,0.43,48.732018,0.53671836,Asia
LK,2003,0.43,48.730461,0.54524604,Asia
LK,2004,0.43,48.723755,0.52916362,Asia
LK,2005,0.579,48.730133,0.5679573,Asia
LK,2006,0.579,48.733589,0.54001684,Asia
LK,2007,0.579,48.261753,0.53058964,Asia
LK,2008,0.579,47.825027,0.54504218,Asia
LK,2009,0.586,47.320507,0.57948556,Asia
LK,2010,0.593,45.500523,0.58426958,Asia
LK,2011,0.593,44.965282,0.57865426,Asia
LK,2012,0.593,45.781261,0.54735766,Asia
LK,2013,0.605,48.467598,0.542973,Asia
LK,2014,0.618,50.291004,0.56877134,Asia
LK,2015,0.523,49.940601,0.56883108,Asia
LK,2016,0.485,48.758049,0.56214588,Asia
LK,2017,0.476,49.053326,0.5903711,Asia
SZ,1996,0.493,51.034664,0.49253718,Africa
SZ,1997,0.493,51.042408,,Africa
SZ,1998,0.491,51.071846,0.4867445,Africa
SZ,1999,0.491,51.097775,,Africa
SZ,2000,0.52,51.142929,0.53737576,Africa
SZ,2001,0.52,51.166302,,Africa
SZ,2002,0.52,51.180504,0.5517346,Africa
SZ,2003,0.52,51.195515,0.5865615,Africa
SZ,2004,0.52,51.224564,0.60557478,Africa
SZ,2005,0.52,51.241508,0.5947915,Africa
SZ,2006,0.52,51.28167,0.54362726,Africa
SZ,2007,0.551,51.300526,0.54748048,Africa
SZ,2008,0.547,51.331352,0.54372996,Africa
SZ,2009,0.547,51.360825,0.5457771,Africa
SZ,2010,0.547,51.402855,0.54629546,Africa
SZ,2011,0.551,51.523869,0.57064412,Africa
