t_survey_name,t_survey_edition,t_country_l1u,t_country_year,survey,hhinc_mean,persinc_mean,hhinc_prop_mis,persinc_prop_mis,hhinc_kurt,hhinc_skew,hhinc_scale_length,persinc_kurt,persinc_skew,persinc_scale_length,pcor_hhinc_persinc,scor_hhinc_persinc,scor_persinc_edu,scor_persinc_yrsedu,scor_hhinc_edu,scor_hhinc_yrsedu,scor_edu_yrsedu,n
ABS,1,CN,2002,ABS1CN1,64.8462980149315,,0,1,-0.656966907981715,-0.890875713999514,5,,,,,,,,0.357779756790575,0.369063480671863,0.914792808154389,3183
ABS,1,HK,2001,ABS1HK1,43.3756440777179,,0.110974106041924,1,-0.944289439069105,0.28295443503287,5,,,,,,,,0.533463562737382,0.552050065574142,0.948411545595244,811
ABS,1,JP,2003,ABS1JP1,47.4531915354319,,0.270098730606488,1,-0.996754521898827,0.00445810640287728,5,,,,,,,,0.299269860232043,0.332450669806322,0.937215925111759,1418
ABS,1,KR,2003,ABS1KR1,31.9087136929461,,0.196666666666667,1,0.0307984915514536,0.546454820136045,5,,,,,,,,0.32173998422093,0.31809218685894,0.967703400012616,1500
ABS,1,MN,2002,ABS1MN1,53.1166188003494,,0.034965034965035,1,-1.46923563015345,-0.262096628893065,5,,,,,,,,0.22563437774972,0.218539300566552,0.525643613999607,1144
ABS,1,PH,2002,ABS1PH1,17.9988378751169,,0.03,1,1.33361719302869,1.40613919508266,5,,,,,,,,0.430308523303473,0.464267013713915,0.879508589153503,1200
ABS,1,TH,2002,ABS1TH1,40.0287070952119,,0.00582147477360932,1,-0.523605677949308,0.637610405238103,5,,,,,,,,0.461013023644031,0.451045153097191,0.879868747174515,1546
ABS,1,TW,2001,ABS1TW1,27.5052738678711,,0.0742049469964664,1,-0.243315310860818,0.855982554540126,5,,,,,,,,0.49341617591978,0.457991657552522,0.947008575308269,1415
ABS,2,CN,2008,ABS2CN1,50.3286410777361,,0.889368379756767,1,-1.3442063759191,0.0648397163081783,5,,,,,,,,0.406614417803979,0.40807473344401,0.9498850552388,5098
ABS,2,HK,2007,ABS2HK1,41.7553191489362,,0.114252061248528,1,-1.06385695102098,0.353802025289117,5,,,,,,,,0.406317186072737,,,849
ABS,2,ID,2006,ABS2ID1,51.3505025125628,,0.00375469336670839,1,-1.42578181542723,-0.0250967285599897,5,,,,,,,,0.486231585407009,0.446110795854946,0.944130262190396,1598
ABS,2,JP,2007,ABS2JP1,53.3805535530538,,0.229615745079663,1,-1.34016681067594,-0.0482343751196006,5,,,,,,,,0.370739896221251,0.400650801619413,0.933159660584911,1067
