idno,cntry,pspwght,polintr,nwspol,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,eduyrs,eisced,isco08,domicil,agea,gndr,hincfel,hinctnta,hhmmb,female,city,age,age_10,hhsize5
5508,PL,1.03041076660156,1,2,2,1,1,1,1,1,1,1,1,11,2,9613,4,58,1,1,1,4,0,0,58,5.8,4
5509,PL,1.27774345874786,1,2,2,1,1,1,1,1,1,1,1,19,6,3355,1,49,1,2,9,4,0,1,49,4.9,4
5510,PL,0.909263432025909,1,2,1,1,1,1,1,1,1,1,1,10,2,7231,3,83,1,1,4,2,0,0,83,8.3,2
5513,PL,1.07741963863373,1,2,2,1,1,1,1,1,1,2,1,12,4,5221,3,60,2,2,5,3,1,0,60,6,3
5515,PL,1.17364513874054,1,2,2,1,1,1,1,1,1,1,1,17,7,5412,1,38,2,2,9,4,1,1,38,3.8,4
5516,PL,0.867089152336121,1,2,1,1,1,1,1,2,1,1,1,9,2,9629,4,65,1,1,4,5,0,0,65,6.5,5
5525,PL,0.728574872016907,1,2,2,1,1,1,1,1,1,1,1,13,4,1323,1,67,1,2,3,1,0,1,67,6.7,1
5529,PL,0.97831404209137,1,1,1,1,1,1,1,1,1,1,1,13,4,5223,4,23,2,1,,3,1,0,23,2.3,3
5531,PL,0.927775263786316,1,1,2,1,1,1,1,1,2,2,1,13,4,,4,20,1,3,6,4,0,0,20,2,4
5534,PL,0.885072827339172,1,1,2,2,1,1,1,1,1,1,1,13,4,3115,3,29,1,2,5,3,0,0,29,2.9,3
5535,PL,0.981489360332489,1,1,,1,1,1,1,1,1,1,1,12,2,5131,3,18,2,3,6,4,1,0,18,1.8,4
5539,PL,0.998834788799286,1,1,2,1,1,2,1,1,1,1,1,11,4,6130,3,68,1,2,5,2,0,0,68,6.8,2
5540,PL,1.05096328258514,1,2,2,1,1,1,1,1,1,2,1,18,7,2421,1,31,2,1,5,3,1,1,31,3.1,3
5544,PL,0.89651483297348,2,2,1,1,1,1,1,1,1,1,1,7,1,3122,4,80,2,2,3,2,1,0,80,8,2
5555,PL,0.985630631446838,1,2,2,1,1,1,1,1,1,1,1,12,5,3359,1,31,2,2,6,4,1,1,31,3.1,4
5562,PL,1.28071284294128,1,2,2,1,1,1,1,1,1,1,1,11,2,8332,3,44,1,2,,4,0,0,44,4.4,4
5567,PL,1.14137482643127,1,1,,1,1,1,1,2,2,2,2,9,2,,1,16,1,3,,2,0,1,16,1.6,2
5569,PL,0.837948799133301,2,2,2,1,1,1,1,1,1,1,1,18,7,1342,1,59,1,2,10,5,0,1,59,5.9,5
5572,PL,1.02445018291473,1,1,2,1,1,1,1,1,1,1,1,18,7,3343,3,30,2,2,,4,1,0,30,3,4
5583,PL,0.972203731536865,1,2,2,1,1,1,1,1,1,1,1,12,4,5120,3,52,2,2,,3,1,0,52,5.2,3
5592,PL,0.901512801647186,1,1,2,1,1,1,1,1,1,1,1,16,7,2433,3,29,2,2,4,3,1,0,29,2.9,3
5595,PL,1.22790050506592,1,1,1,1,1,1,1,1,1,1,1,17,7,2411,3,30,2,2,9,3,1,0,30,3,3
5596,PL,1.13816332817078,1,2,2,1,1,1,1,1,1,1,1,12,4,2342,4,67,2,2,4,2,1,0,67,6.7,2
5599,PL,0.952248811721802,1,2,2,1,1,1,1,2,1,1,2,15,5,5223,1,28,1,2,5,2,0,1,28,2.8,2
5612,PL,1.08238554000854,1,1,1,1,1,1,1,1,1,1,1,12,3,7512,2,21,1,1,3,4,0,1,21,2.1,4
5614,PL,0.916015625,1,2,1,1,1,1,1,1,1,1,1,13,3,3121,2,78,1,2,5,5,0,1,78,7.8,5
5616,PL,1.03642404079437,1,2,2,1,1,1,1,1,1,1,1,19,6,2341,3,63,2,1,1,2,1,0,63,6.3,2
5623,PL,1.02408194541931,1,1,2,1,1,1,1,1,1,1,1,15,4,5412,3,28,1,2,9,3,0,0,28,2.8,3
5634,PL,0.987921357154846,1,1,1,1,1,1,1,1,1,1,1,12,4,7123,4,39,1,1,,5,0,0,39,3.9,5
5642,PL,0.927775263786316,1,2,2,1,1,1,1,1,1,1,2,15,5,4321,4,26,1,2,3,2,0,0,26,2.6,2
5644,PL,1.09106361865997,1,2,2,1,1,2,1,1,1,1,1,15,7,2341,1,77,2,2,3,1,1,1,77,7.7,1
5653,PL,0.907620489597321,1,2,2,1,1,1,1,2,2,1,2,17,7,2141,4,28,2,2,8,3,1,0,28,2.8,3
5654,PL,1.49338865280151,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,3,51,2,1,1,1,1,0,51,5.1,1
5658,PL,0.81609457731247,1,2,1,1,1,1,1,1,1,1,1,7,1,6130,4,84,2,2,2,1,1,0,84,8.4,1
5663,PL,1.06535482406616,1,1,2,1,1,1,1,1,1,1,1,20,7,2412,3,32,2,3,10,4,1,0,32,3.2,4
5666,PL,0.921361804008484,1,1,2,1,1,2,1,1,1,1,1,17,7,2512,3,27,2,2,,1,1,0,27,2.7,1
5668,PL,1.01379263401032,1,1,1,1,1,1,1,1,1,1,1,10,2,7543,3,66,2,2,6,3,1,0,66,6.6,3
5671,PL,1.22564494609833,1,2,1,1,1,2,1,1,1,1,1,11,2,8332,4,34,1,1,4,4,0,0,34,3.4,4
5672,PL,1.16993319988251,1,2,,1,1,1,1,1,1,1,2,9,1,,4,16,2,2,9,4,1,0,16,1.6,4
5675,PL,1.0871160030365,1,1,2,1,1,1,1,1,1,1,1,11,2,,3,40,1,2,1,3,0,0,40,4,3
5682,PL,0.783815503120422,1,1,2,1,1,1,1,1,1,1,1,12,3,6113,4,21,1,2,7,4,0,0,21,2.1,4
5683,PL,1.09844648838043,1,1,2,1,1,1,1,1,1,1,1,13,3,3115,3,33,1,2,8,5,0,0,33,3.3,5
5707,PL,1.41740548610687,1,2,2,1,1,1,1,1,1,1,1,11,2,7112,3,59,1,2,5,2,0,0,59,5.9,2
5709,PL,1.04725253582001,1,2,1,1,1,1,1,1,1,1,1,7,2,9212,3,70,2,2,,5,1,0,70,7,5
5717,PL,0.953562259674072,1,1,1,1,1,1,2,1,1,1,1,12,2,7119,4,28,1,2,4,2,0,0,28,2.8,2
5721,PL,1.14600789546967,1,2,2,1,1,1,1,1,1,1,1,11,2,,4,38,1,1,2,2,0,0,38,3.8,2
5730,PL,0.867089152336121,1,2,2,1,1,1,1,1,1,1,1,11,2,9613,4,62,1,1,5,6,0,0,62,6.2,5
5732,PL,0.677643954753876,1,2,2,1,1,1,1,1,1,1,1,12,4,5221,3,66,2,2,,1,1,0,66,6.6,1
5736,PL,0.899598658084869,1,2,,1,1,1,1,1,1,1,1,10,2,,1,17,2,3,,3,1,1,17,1.7,3
5750,PL,1.16993319988251,1,1,2,1,1,1,1,1,1,1,1,15,6,5222,4,25,2,2,5,4,1,0,25,2.5,4
5756,PL,0.953562259674072,1,2,2,1,1,1,1,1,1,1,1,12,3,7115,4,25,1,2,9,8,0,0,25,2.5,5
5763,PL,1.04738783836365,1,2,2,1,1,1,1,1,1,1,1,10,2,5223,4,72,2,1,2,1,1,0,72,7.2,1
5775,PL,0.93265688419342,1,1,1,1,1,1,2,1,1,1,1,14,5,4000,4,41,2,2,4,1,1,0,41,4.1,1
5777,PL,1.14681565761566,1,1,1,1,1,1,1,1,1,1,1,11,2,9321,3,42,1,1,6,3,0,0,42,4.2,3
5788,PL,1.09847497940063,1,2,2,2,2,2,2,1,2,1,1,12,4,,1,35,1,2,,3,0,1,35,3.5,3
5796,PL,0.762527585029602,1,2,2,1,1,1,1,1,1,1,1,10,2,8331,4,66,1,2,7,2,0,0,66,6.6,2
5797,PL,0.762804388999939,1,1,2,1,1,1,1,1,1,1,1,8,2,6130,4,57,2,2,6,3,1,0,57,5.7,3
5801,PL,0.860115885734558,1,1,2,1,1,1,1,1,1,1,1,17,6,8332,3,33,1,2,4,2,0,0,33,3.3,2
5806,PL,0.889822363853455,1,2,2,1,1,1,1,1,1,1,1,15,6,7132,1,34,1,2,7,4,0,1,34,3.4,4
5809,PL,0.882973611354828,1,2,2,1,1,1,1,1,1,1,1,11,2,9212,4,60,2,1,1,1,1,0,60,6,1
5810,PL,1.14387321472168,1,2,2,1,1,1,1,1,1,1,1,13,3,5120,4,50,2,2,8,3,1,0,50,5,3
5819,PL,0.927775263786316,1,2,2,1,1,1,1,1,1,1,1,11,2,7123,4,34,1,1,,2,0,0,34,3.4,2
5820,PL,0.785885274410248,1,2,2,1,1,1,1,1,1,1,1,10,2,9112,3,81,2,2,5,2,1,0,81,8.1,2
5822,PL,0.948438346385956,1,1,2,1,1,1,1,1,1,1,1,12,3,7316,4,22,1,1,3,2,0,0,22,2.2,2
5823,PL,1.12343335151672,1,2,2,1,1,1,1,1,1,1,1,14,4,3114,1,83,2,2,3,1,1,1,83,8.3,1
5824,PL,1.02242410182953,1,1,2,1,1,1,1,1,1,1,1,7,2,9112,2,62,2,2,8,2,1,1,62,6.2,2
5825,PL,1.07609808444977,1,2,,1,1,1,1,1,1,1,1,12,2,9333,4,19,1,3,9,4,0,0,19,1.9,4
5829,PL,1.10021758079529,1,2,1,1,1,1,1,1,1,1,1,11,2,6210,3,35,1,2,8,2,0,0,35,3.5,2
5832,PL,0.927644848823547,1,1,2,1,1,1,1,1,1,1,1,17,7,2264,4,41,2,2,5,4,1,0,41,4.1,4
5834,PL,1.31049776077271,1,2,2,1,1,1,1,2,1,1,1,17,6,1324,3,49,1,2,10,4,0,0,49,4.9,4
5837,PL,1.05213403701782,1,2,2,1,1,1,2,1,1,1,1,12,4,5414,3,62,2,1,6,2,1,0,62,6.2,2
5839,PL,1.04287326335907,1,2,1,1,1,1,1,1,1,1,1,8,2,9000,3,63,2,2,,1,1,0,63,6.3,1
5841,PL,1.04738783836365,1,2,2,1,1,1,1,1,1,1,1,9,2,,4,68,2,2,4,2,1,0,68,6.8,2
5845,PL,0.925379693508148,1,1,1,1,1,1,1,1,1,1,1,13,4,3315,1,21,2,2,5,5,1,1,21,2.1,5
5853,PL,0.794396817684174,1,2,1,1,1,1,1,1,1,1,1,11,2,9112,1,43,2,1,,2,1,1,43,4.3,2
5854,PL,1.14387321472168,1,2,2,1,1,1,1,1,1,1,1,13,4,3323,4,51,2,1,,3,1,0,51,5.1,3
5856,PL,0.916433036327362,2,2,2,1,1,1,1,2,2,1,1,14,5,5142,1,40,2,2,,4,1,1,40,4,4
5862,PL,1.06345665454865,1,1,2,1,1,1,1,1,1,1,1,11,2,8342,4,55,1,2,8,4,0,0,55,5.5,4
5867,PL,1.15479278564453,1,2,,1,1,1,1,1,1,1,1,8,2,,1,15,2,2,,4,1,1,15,1.5,4
5872,PL,1.098841547966,1,1,1,1,1,1,1,1,1,1,1,13,4,9321,3,20,2,3,,4,1,0,20,2,4
5876,PL,1.16993319988251,1,1,1,1,1,1,1,1,1,1,1,15,6,2433,4,30,2,2,9,4,1,0,30,3,4
5877,PL,1.03269743919373,1,1,1,1,1,1,2,1,2,1,2,19,7,2411,1,34,2,2,8,3,1,1,34,3.4,3
5885,PL,0.937976479530334,1,1,2,1,1,1,1,1,1,1,1,13,4,210,1,24,1,3,7,3,0,1,24,2.4,3
5892,PL,0.858633875846863,1,2,2,1,1,1,1,1,1,1,1,8,2,6130,3,52,2,2,4,3,1,0,52,5.2,3
5900,PL,0.773275792598724,1,2,2,1,1,1,1,1,1,1,1,18,7,1323,3,39,1,2,,4,0,0,39,3.9,4
5903,PL,0.833656191825867,1,2,2,1,1,1,1,2,1,1,2,19,7,2330,3,54,2,2,4,1,1,0,54,5.4,1
5907,PL,0.918793022632599,1,1,1,1,1,1,1,1,1,1,1,12,4,9510,1,20,2,2,1,1,1,1,20,2,1
5911,PL,0.970959961414337,1,2,2,1,1,1,1,1,2,1,1,13,4,6130,4,28,1,2,,4,0,0,28,2.8,4
5918,PL,0.848545670509338,1,2,2,1,1,1,1,1,1,1,1,8,2,1420,3,62,2,2,7,2,1,0,62,6.2,2
5921,PL,0.784097135066986,1,2,1,1,1,1,1,1,1,1,1,15,4,,4,22,2,2,4,8,1,0,22,2.2,5
5928,PL,0.825017333030701,1,2,1,2,1,1,1,1,1,1,1,14,4,6130,4,57,1,2,,3,0,0,57,5.7,3
5932,PL,1.14387321472168,1,2,2,1,1,1,1,1,1,1,1,12,4,6121,4,43,2,2,9,5,1,0,43,4.3,5
5934,PL,0.944932341575623,1,2,2,1,1,1,1,1,1,1,1,11,3,9112,4,56,2,1,3,2,1,0,56,5.6,2
5938,PL,0.923014223575592,1,2,1,1,1,1,1,1,1,1,1,8,2,7132,1,62,2,1,1,1,1,1,62,6.2,1
5940,PL,0.965862810611725,1,2,2,1,1,1,1,1,1,1,1,8,2,9329,3,63,2,2,5,2,1,0,63,6.3,2
5951,PL,0.860425174236298,1,2,2,1,1,1,1,1,1,1,1,18,7,,3,29,2,1,7,4,1,0,29,2.9,4
5967,PL,1.22296452522278,1,2,2,1,1,1,1,1,1,1,1,7,2,5223,3,74,2,2,5,2,1,0,74,7.4,2
5974,PL,0.943377435207367,1,2,2,1,1,1,1,1,1,1,1,11,2,5329,3,60,2,2,6,2,1,0,60,6,2
5992,PL,0.923014223575592,1,2,1,1,1,1,1,1,1,1,1,7,2,6130,4,79,2,1,1,1,1,0,79,7.9,1
5995,PL,0.971308827400208,1,2,2,1,1,1,1,1,1,1,1,11,2,7522,4,33,2,2,6,4,1,0,33,3.3,4
6007,PL,0.953904986381531,1,1,1,1,1,1,1,1,1,1,1,17,7,2413,1,26,2,3,10,2,1,1,26,2.6,2
6014,PL,0.934743046760559,1,2,1,1,1,1,1,1,1,1,1,15,6,5221,3,30,2,2,4,3,1,0,30,3,3
6015,PL,0.917412877082825,1,2,2,1,1,1,1,2,2,2,2,18,7,1439,1,40,2,2,10,3,1,1,40,4,3
6021,PL,1.16045844554901,1,1,2,2,1,1,1,1,1,2,1,12,5,3118,2,80,2,3,5,1,1,1,80,8,1
6022,PL,1.04725253582001,1,2,1,1,1,1,1,1,1,1,1,7,1,,4,68,2,1,,2,1,0,68,6.8,2
6032,PL,1.06707859039307,1,1,2,1,1,1,1,1,1,1,1,17,7,2512,3,24,1,2,,2,0,0,24,2.4,2
6041,PL,0.972654938697815,1,2,2,1,1,1,1,1,1,1,1,8,2,9329,3,49,2,3,8,3,1,0,49,4.9,3
6054,PL,0.912833094596863,1,2,2,1,1,1,1,2,1,1,1,13,4,3313,1,58,2,2,4,2,1,1,58,5.8,2
6062,PL,1.17974770069122,1,2,2,1,1,1,1,1,1,1,1,12,2,1439,1,61,2,2,5,2,1,1,61,6.1,2
6064,PL,0.852916300296783,1,2,1,1,1,1,1,1,1,1,1,11,2,7411,1,67,1,2,8,3,0,1,67,6.7,3
6073,PL,1.00553774833679,1,2,2,1,1,1,1,1,1,2,2,10,2,5120,3,70,2,1,1,1,1,0,70,7,1
6079,PL,0.948779106140137,1,2,1,1,1,1,1,1,1,1,1,14,4,,4,30,2,2,5,4,1,0,30,3,4
6088,PL,0.945071399211884,1,2,2,2,1,2,1,2,2,1,1,15,7,,3,51,2,2,,2,1,0,51,5.1,2
6090,PL,0.782116889953613,2,2,2,1,1,1,1,1,1,1,1,14,5,1324,3,76,1,3,8,2,0,0,76,7.6,2
6091,PL,0.927775263786316,1,1,2,1,1,1,1,2,1,1,1,18,7,2144,4,30,1,,7,4,0,0,30,3,4
6099,PL,1.00553774833679,1,2,1,1,1,1,1,1,1,1,1,,,,,68,2,,,5,1,,68,6.8,5
6102,PL,0.944932341575623,1,2,2,1,1,1,1,1,1,1,1,7,2,5223,4,62,2,2,4,2,1,0,62,6.2,2
6103,PL,0.71273535490036,1,2,2,1,1,1,1,1,1,1,1,12,3,5311,4,60,1,1,5,4,0,0,60,6,4
6111,PL,0.837059855461121,1,2,2,1,1,1,1,1,1,1,1,14,5,3221,3,59,2,2,7,5,1,0,59,5.9,5
6117,PL,1.14600789546967,1,2,1,1,1,1,1,1,1,1,1,11,2,8332,4,43,1,1,8,4,0,0,43,4.3,4
6122,PL,1.05856370925903,1,2,2,1,1,1,1,1,1,1,1,17,6,8344,3,32,1,2,3,2,0,0,32,3.2,2
6126,PL,0.970914781093597,1,2,2,1,1,1,1,1,1,1,1,10,2,8332,4,66,1,1,4,3,0,0,66,6.6,3
6129,PL,1.06345665454865,1,1,2,2,1,1,1,1,1,1,1,10,2,6130,5,57,1,1,2,2,0,0,57,5.7,2
6131,PL,0.71273535490036,1,2,2,1,1,1,1,1,1,1,1,8,2,9329,4,63,1,2,,2,0,0,63,6.3,2
6139,PL,1.12906956672668,1,2,2,1,1,1,2,2,2,1,1,20,7,1349,1,50,2,2,,1,1,1,50,5,1
6152,PL,0.820188760757446,1,1,2,1,1,1,1,1,1,1,1,13,4,1412,1,42,2,1,4,3,1,1,42,4.2,3
6153,PL,0.937976479530334,1,1,,1,1,1,1,1,1,1,1,10,2,,1,17,1,2,8,3,0,1,17,1.7,3
6154,PL,0.867089152336121,1,2,2,2,1,1,1,1,1,1,1,7,2,8121,4,78,1,2,7,3,0,0,78,7.8,3
6159,PL,1.04725253582001,1,1,1,1,1,1,1,1,1,1,1,13,3,5223,4,56,2,1,,4,1,0,56,5.6,4
6167,PL,0.945793628692627,1,1,1,1,1,1,1,1,1,1,1,11,2,7411,1,58,1,2,3,2,0,1,58,5.8,2
6174,PL,1.09847962856293,1,2,1,1,1,1,1,1,1,1,1,7,2,9329,3,81,2,0,1,1,1,0,81,8.1,1
6184,PL,1.14387321472168,1,2,2,1,1,1,1,1,1,1,1,11,2,5311,3,43,2,2,7,3,1,0,43,4.3,3
6193,PL,1.03323471546173,1,2,1,1,1,1,1,1,1,1,1,12,2,7412,3,27,1,1,4,3,0,0,27,2.7,3
6201,PL,0.966113150119781,1,2,1,1,1,1,1,1,1,1,1,11,2,6121,4,50,1,,,1,0,0,50,5,1
6203,PL,1.0391206741333,1,2,1,1,1,1,1,1,1,1,1,9,2,9112,4,72,2,1,,6,1,0,72,7.2,5
6205,PL,0.867089152336121,1,2,2,1,1,1,1,1,1,1,1,10,2,7222,4,67,1,2,5,3,0,0,67,6.7,3
6209,PL,0.966113150119781,1,2,2,1,1,1,1,1,1,1,1,11,2,8342,4,36,1,2,,5,0,0,36,3.6,5
6210,PL,1.09047174453735,1,2,1,2,1,1,1,1,1,1,1,11,2,3123,3,49,1,2,6,2,0,0,49,4.9,2
6213,PL,1.33811688423157,1,2,2,1,1,2,1,1,1,1,1,20,7,1120,3,46,1,3,,4,0,0,46,4.6,4
6215,PL,0.728574872016907,1,2,2,1,1,1,1,1,1,1,1,10,2,1321,2,66,1,1,6,4,0,1,66,6.6,4
6234,PL,0.929093062877655,1,2,,1,1,1,1,1,1,1,1,10,2,,1,18,2,1,,3,1,1,18,1.8,3
6236,PL,0.852916300296783,1,2,2,1,1,1,1,1,1,1,1,13,4,3117,1,55,1,1,6,5,0,1,55,5.5,5
6252,PL,1.13816332817078,1,2,2,1,1,1,1,1,1,1,1,8,2,6130,5,65,2,2,2,2,1,0,65,6.5,2
6257,PL,0.987296462059021,2,2,2,2,2,2,1,1,1,1,1,17,7,2635,3,35,2,2,5,3,1,0,35,3.5,3
6264,PL,0.726197481155396,1,1,2,1,2,2,1,1,1,1,2,14,4,1223,3,29,1,3,,1,0,0,29,2.9,1
6269,PL,1.07087624073029,1,1,2,1,1,1,1,1,1,1,1,14,4,3321,3,58,1,2,9,3,0,0,58,5.8,3
6274,PL,1.04812610149384,1,2,2,1,1,1,1,1,1,1,1,7,2,8153,3,67,2,2,,2,1,0,67,6.7,2
6277,PL,0.953562259674072,1,1,2,1,1,1,1,1,1,1,1,11,2,9613,4,33,1,0,1,2,0,0,33,3.3,2
6278,PL,0.966710329055786,1,2,2,1,1,1,1,1,1,1,1,13,2,3121,3,53,1,2,8,4,0,0,53,5.3,4
6280,PL,0.957672119140625,1,2,2,1,1,1,1,1,1,1,1,11,2,7223,1,66,1,1,4,2,0,1,66,6.6,2
6289,PL,1.2260856628418,1,1,1,1,1,1,1,1,1,1,1,12,2,,4,30,2,2,6,5,1,0,30,3,5
6296,PL,1.00387597084045,1,1,2,1,1,1,1,1,1,1,1,11,2,5230,1,54,2,2,2,5,1,1,54,5.4,5
6305,PL,0.872231721878052,1,2,2,1,1,1,1,1,1,1,1,15,6,1344,3,22,2,2,,1,1,0,22,2.2,1
6311,PL,0.953562259674072,2,2,2,2,1,2,2,2,1,2,2,15,4,4419,4,24,1,2,8,4,0,0,24,2.4,4
6316,PL,0.783815503120422,1,1,2,1,1,1,1,2,1,1,1,17,7,2514,4,25,1,2,9,3,0,0,25,2.5,3
6317,PL,1.22564494609833,1,1,2,1,1,1,2,2,1,1,1,12,3,8341,4,21,1,2,,8,0,0,21,2.1,5
6320,PL,0.820188760757446,1,2,1,1,1,1,2,2,1,1,1,14,5,1211,4,44,2,2,2,5,1,0,44,4.4,5
6324,PL,0.970914781093597,1,2,2,2,1,1,1,1,1,1,1,11,2,8332,4,63,1,1,1,2,0,0,63,6.3,2
6325,PL,1.12914741039276,2,2,2,1,2,2,1,2,2,1,2,20,7,1345,1,45,2,3,10,1,1,1,45,4.5,1
6343,PL,1.37179100513458,1,1,2,1,1,1,1,1,1,1,1,11,2,1321,3,51,1,2,3,5,0,0,51,5.1,5
6346,PL,0.887403547763825,1,2,1,2,1,1,1,1,1,1,1,13,3,6130,4,41,2,2,,4,1,0,41,4.1,4
6347,PL,0.978639543056488,2,1,2,1,1,1,1,1,1,1,1,17,4,3115,4,60,1,2,6,2,0,0,60,6,2
6349,PL,0.943377435207367,1,2,2,1,1,1,1,1,1,1,1,13,3,1420,3,63,2,2,7,6,1,0,63,6.3,5
6350,PL,1.16951298713684,1,1,2,1,1,1,1,2,1,1,1,19,7,6121,4,31,1,2,10,3,0,0,31,3.1,3
6353,PL,0.841259479522705,1,2,2,2,1,1,1,1,1,1,1,12,4,1219,3,53,2,2,5,2,1,0,53,5.3,2
6356,PL,0.93265688419342,1,2,2,1,1,1,1,1,1,1,1,11,2,7512,4,41,2,2,6,5,1,0,41,4.1,5
6361,PL,1.06812644004822,1,1,2,2,2,1,2,2,1,1,1,12,4,5223,4,31,2,2,5,4,1,0,31,3.1,4
6362,PL,0.71273535490036,1,2,2,1,1,1,1,1,1,1,1,8,2,8322,4,65,1,2,5,2,0,0,65,6.5,2
6365,PL,0.834628939628601,1,2,2,1,1,1,1,1,1,1,1,13,4,7120,4,52,1,1,7,3,0,0,52,5.2,3
6374,PL,0.923014223575592,1,2,1,1,1,1,1,1,1,1,1,13,5,2341,4,68,2,2,6,3,1,0,68,6.8,3
6378,PL,1.13696253299713,1,1,2,1,1,1,1,1,1,1,1,11,2,5414,4,47,1,2,5,9,0,0,47,4.7,5
6379,PL,1.04209113121033,1,1,2,1,1,1,1,1,1,1,1,12,2,,3,30,2,2,2,3,1,0,30,3,3
6380,PL,0.882973611354828,1,1,1,1,1,1,1,1,1,1,1,7,1,6130,4,86,2,2,1,1,1,0,86,8.6,1
6386,PL,0.971308827400208,1,1,2,2,1,2,1,2,1,2,1,10,4,,4,20,2,2,7,5,1,0,20,2,5
6387,PL,1.00992381572723,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,4,51,1,1,,5,0,0,51,5.1,5
6389,PL,1.31544673442841,1,1,1,1,1,1,1,1,1,1,1,14,3,3119,3,66,2,2,,1,1,0,66,6.6,1
6390,PL,0.902905225753784,1,1,2,1,1,1,1,1,1,1,1,8,2,9329,4,64,2,1,2,1,1,0,64,6.4,1
6396,PL,1.06893873214722,1,2,2,1,1,1,1,1,1,1,1,12,3,5322,1,65,2,1,3,2,1,1,65,6.5,2
6397,PL,1.07662391662598,1,2,,1,1,1,1,1,1,1,1,9,2,5223,4,16,2,3,8,5,1,0,16,1.6,5
6415,PL,1.05213403701782,1,1,2,1,1,1,1,1,1,1,1,13,4,3323,1,72,2,2,2,1,1,1,72,7.2,1
6417,PL,0.93265688419342,1,2,2,1,1,1,1,1,1,1,1,8,2,5151,4,47,2,2,8,7,1,0,47,4.7,5
6424,PL,1.09925019741058,1,2,1,1,1,1,1,1,1,1,1,11,2,7121,2,40,1,2,1,4,0,1,40,4,4
6425,PL,0.953562259674072,1,2,2,2,1,2,1,1,1,1,2,13,3,7214,4,27,1,2,1,3,0,0,27,2.7,3
6430,PL,1.13357949256897,1,1,,1,1,1,1,1,1,1,1,13,2,9321,4,34,2,,,8,1,0,34,3.4,5
6432,PL,0.721512138843536,2,2,2,1,1,1,1,1,1,1,1,11,2,3122,3,63,1,2,5,3,0,0,63,6.3,3
6434,PL,1.06808257102966,1,2,2,2,1,2,1,1,1,1,1,8,2,9629,3,61,2,2,,2,1,0,61,6.1,2
6437,PL,1.21360504627228,1,1,2,1,1,1,2,2,1,1,1,17,7,2512,1,33,2,2,8,3,1,1,33,3.3,3
6438,PL,0.994814276695251,1,2,2,2,1,1,1,1,1,1,1,17,7,2359,3,34,2,2,4,2,1,0,34,3.4,2
6448,PL,1.24533045291901,1,1,2,1,1,1,1,1,1,1,1,11,2,7211,4,42,1,2,4,3,0,0,42,4.2,3
6451,PL,1.17767286300659,1,1,1,1,1,1,1,1,1,1,1,13,4,4412,3,24,1,2,,2,0,0,24,2.4,2
6454,PL,1.11521244049072,1,1,1,1,1,1,1,1,1,1,1,10,3,4226,4,41,2,2,,4,1,0,41,4.1,4
6465,PL,0.812495291233063,1,1,2,1,1,1,1,2,1,1,1,17,7,2610,1,34,2,2,7,4,1,1,34,3.4,4
6475,PL,0.882973611354828,1,2,2,1,1,1,1,1,1,1,1,17,7,2342,4,58,2,3,9,2,1,0,58,5.8,2
6478,PL,0.93180900812149,1,2,,1,1,1,1,1,1,1,1,12,4,1219,3,61,2,2,6,2,1,0,61,6.1,2
6481,PL,1.02736365795136,1,2,,1,1,1,1,1,1,1,1,10,2,,,18,2,1,1,3,1,,18,1.8,3
6483,PL,1.20663356781006,1,1,1,1,1,1,1,1,1,1,1,12,2,3122,4,37,1,2,,4,0,0,37,3.7,4
6485,PL,0.71273535490036,1,1,2,1,1,1,1,1,1,1,1,11,2,7411,4,56,1,2,,7,0,0,56,5.6,5
6493,PL,0.81609457731247,1,1,1,1,1,1,1,1,1,1,1,7,2,5322,4,71,2,2,10,6,1,0,71,7.1,5
6502,PL,1.14585983753204,1,2,2,1,1,1,1,1,1,1,1,8,2,9313,4,51,1,2,4,1,0,0,51,5.1,1
6504,PL,0.911231219768524,1,2,,1,2,2,2,1,1,1,1,9,2,,3,16,2,2,7,5,1,0,16,1.6,5
6510,PL,1.09342515468597,1,1,2,1,1,1,1,1,1,1,1,16,6,4222,1,25,1,3,8,3,0,1,25,2.5,3
6521,PL,0.843640327453613,1,1,1,1,1,1,1,1,1,1,1,15,3,6130,4,69,1,2,,5,0,0,69,6.9,5
6522,PL,0.867267310619354,1,1,2,1,1,1,1,1,1,1,1,12,4,3352,3,66,2,2,,2,1,0,66,6.6,2
6523,PL,0.980739831924438,1,2,2,1,1,1,1,1,1,1,1,14,4,3113,3,44,1,2,,4,0,0,44,4.4,4
6530,PL,1.19318425655365,1,1,2,1,1,1,1,1,1,1,1,16,7,2412,1,34,2,3,9,3,1,1,34,3.4,3
6541,PL,1.04322063922882,2,2,2,1,1,1,1,1,1,1,1,12,3,5221,3,73,2,2,,2,1,0,73,7.3,2
6542,PL,0.928000926971436,1,2,2,1,1,1,1,1,1,1,1,7,2,8156,4,76,2,2,4,2,1,0,76,7.6,2
6545,PL,0.952591478824615,1,2,2,1,1,1,1,1,1,1,1,17,7,2221,1,32,2,3,,2,1,1,32,3.2,2
6549,PL,1.24533045291901,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,5,41,1,1,1,3,0,0,41,4.1,3
